state_name,town,median_household_income,population,median_age,intersection_density,population_density,pct_bachelor,county,median_sale_price,composite_score
Virginia,Patrick Springs,52262,2151,50.1,6.25,48.36,0.14,"Patrick County, VA",270712.44,14.19
Virginia,Pearisburg,65838,2878,45.1,44.08,372.06,0.14,"Giles County, VA",320388.89,18.19
Virginia,Pembroke,50625,1064,43.5,41.26,395.5,0.11,"Giles County, VA",298289.55,13.81
Virginia,Penhook,85139,1337,49.3,5.88,53.88,0.23,"Franklin, VA",471875.0,32.12
Virginia,Pennington Gap,20814,2079,33.6,72.41,441.49,0.06,"Lee, VA",122295.0,0.0
Virginia,Petersburg,44890,33229,37.2,72.69,520.93,0.14,"Petersburg, VA",191941.6,10.78
Virginia,Pimmit Hills,150385,6150,37.5,163.01,1793.42,0.32,"Fairfax, VA",700491.6,58.58
Virginia,Piney Mountain,86776,1916,32.7,77.68,1033.56,0.29,"Albemarle, VA",553846.6,40.53
Virginia,Poquoson,112026,12382,43.0,42.74,394.62,0.21,"Poquoson, VA",544353.0,37.97
Virginia,Portsmouth,54020,97454,35.5,132.07,1072.84,0.13,"Portsmouth, VA",264841.6,16.07
Virginia,Potomac Mills,124625,6759,35.9,254.51,446.46,0.23,"Prince William County, VA",579901.36,46.49
Virginia,Prices Fork,82560,1009,41.7,37.34,194.2,0.13,"Montgomery, VA",368398.8,21.59
Virginia,Prince George,71022,1707,38.7,17.61,2.17,0.15,"Prince George, VA",339620.8,19.56
Virginia,Pulaski,50410,8984,41.9,6.13,9.89,0.07,"Pulaski, VA",197145.8,6.34
Virginia,Purcellville,140536,8910,35.3,194.6,1185.14,0.33,"Loudoun, VA",723663.5,59.48
Virginia,Quantico Base,62607,5683,22.5,55.75,217.91,0.4,"Prince William County, VA",455216.73,38.83
Virginia,Radford,44360,16205,23.6,80.95,654.91,0.2,"Radford, VA",271491.6,17.55
Virginia,Raven,30000,2133,43.9,13.69,106.19,0.04,"Buchanan County, VA",235378.49,3.25
Virginia,Ravensworth,142539,2370,38.3,133.44,1235.4,0.27,"Fairfax, VA",700491.6,53.62
Virginia,Reston,126571,62453,39.6,218.14,1384.78,0.36,"Fairfax, VA",700491.6,58.75
Virginia,Richlands,31169,5300,47.1,60.19,341.56,0.06,"Tazewell, VA",173300.0,3.45
Virginia,Richmond,54795,225676,34.4,203.8,1072.6,0.25,"Henrico, VA",397779.2,30.12
Virginia,Ridgeway,39375,1252,28.1,51.12,609.59,0.14,"Henry, VA",168240.9,8.57
Virginia,Riner,75853,1322,43.7,20.02,401.08,0.21,"Montgomery, VA",368398.8,25.33
Virginia,Rio,58502,1584,28.8,474.98,914.17,0.17,"Greene County, VA",429419.2,33.1
Virginia,Rivanna,135536,1954,55.8,57.76,367.62,0.34,"Albemarle, VA",553846.6,49.59
Virginia,Roanoke,48476,99578,38.0,113.4,762.97,0.16,"Roanoke County, VA",348336.81,20.09
Virginia,Rockwood,81528,7880,47.1,66.36,506.18,0.26,"Pulaski County, VA",415066.38,32.35
Virginia,Rocky Mount,53299,4863,43.6,34.44,283.36,0.17,"Franklin, VA",471875.0,24.55
Virginia,Rose Hill,142842,21466,37.8,128.71,1506.48,0.29,"Fairfax, VA",700491.6,54.82
Virginia,Ruckersville,82109,1325,44.3,84.72,246.71,0.16,"Greene, VA",402049.9,25.85
Virginia,Rural Retreat,53636,1518,43.8,36.63,276.67,0.14,"Wythe, VA",229720.8,13.16
Virginia,Rustburg,48889,1944,40.2,8.96,79.14,0.07,"Campbell, VA",292775.0,10.24
Virginia,St. Paul,26923,1134,42.1,47.28,285.21,0.17,"Wise, VA",161787.5,8.59
Virginia,Salem,66472,25335,40.8,92.43,622.81,0.19,"Roanoke, VA",332583.5,23.09
Virginia,Saltville,41759,2225,35.9,18.9,141.14,0.07,"Smyth, VA",188908.3,4.7
Virginia,Sandston,54221,7083,38.1,100.86,287.37,0.09,"Henrico, VA",397779.2,18.38
Virginia,Seven Corners,57438,9191,33.9,536.95,5005.21,0.19,"Fairfax, VA",700491.6,46.42
Virginia,Shawneeland,67500,2366,34.8,30.39,172.82,0.11,"Frederick County, VA",387213.5,19.07
Virginia,Shawsville,62839,1628,35.8,24.97,387.15,0.02,"Montgomery, VA",368398.8,12.47
Virginia,Shenandoah,59457,2837,30.3,6.72,2.09,0.07,"Shenandoah County, VA",334497.61,13.1
Virginia,Shenandoah Farms,62358,3463,35.9,15.97,100.75,0.11,"Warren, VA",401992.9,18.65
Virginia,Short Pump,116955,27332,38.3,139.71,967.44,0.42,"Henrico, VA",397779.2,47.34
Virginia,Smithfield,92913,8513,46.1,131.36,321.25,0.21,"Isle of Wight, VA",391572.8,31.05
Virginia,South Boston,45408,8011,43.0,46.52,244.54,0.12,"Halifax, VA",219083.2,10.37
Virginia,Southern Gateway,72139,3163,29.8,153.83,409.91,0.18,"Chesterfield, VA",402937.5,26.91
Virginia,South Hill,40637,4636,39.2,34.04,186.32,0.13,"Mecklenburg, VA",329918.1,14.64
Virginia,South Riding,170456,33828,36.9,219.22,1884.06,0.33,"Loudoun, VA",723663.5,63.98
Virginia,South Run,238456,6953,41.4,58.13,1502.64,0.35,"Fairfax, VA",700491.6,69.78
Virginia,Spotsylvania Courthouse,66858,5548,32.0,45.66,250.31,0.18,"Spotsylvania, VA",452218.7,26.09
Virginia,Springfield,109235,31769,41.0,141.19,1287.06,0.26,"Fairfax, VA",700491.6,48.85
Virginia,Springville,49375,1223,37.0,14.03,102.76,0.03,"Patrick, VA",210865.5,4.67
Virginia,Stafford Courthouse,86680,4910,36.7,183.43,564.31,0.19,"Stafford County, VA",463781.76,32.81
Virginia,Stanley,40357,2029,41.8,43.2,528.04,0.08,"Page, VA",275412.7,9.51
Virginia,Stanleytown,38466,1139,50.2,24.79,168.08,0.09,"Henry, VA",168240.9,5.37
Virginia,Staunton,53041,25358,40.9,68.99,503.32,0.18,"Augusta, VA",361961.5,21.19
Virginia,Stephens City,80625,2308,32.1,92.15,552.39,0.13,"Frederick, VA",438624.4,25.73
Virginia,Sterling,110915,31202,34.4,157.72,2011.08,0.25,"Loudoun, VA",723663.5,49.57
Virginia,Stone Ridge,173102,15776,35.0,366.13,2193.73,0.41,"Loudoun, VA",723663.5,72.34
Virginia,Strasburg,52486,7036,36.6,56.32,846.79,0.13,"Shenandoah, VA",323437.4,16.3
Virginia,Stuart,29224,1431,55.4,36.61,185.14,0.11,"Patrick, VA",210865.5,7.54
Virginia,Stuarts Draft,68171,11954,44.2,21.02,145.9,0.13,"Augusta, VA",361961.5,19.34
Virginia,Sudley,86338,18613,34.5,175.53,2430.92,0.17,"Prince William County, VA",525613.54,34.32
Virginia,Suffolk,81883,93268,38.2,16.24,82.69,0.19,"Suffolk, VA",396166.9,25.76
Virginia,Sugarland Run,135931,12928,34.8,249.07,2401.2,0.29,"Loudoun, VA",723663.5,57.23
Virginia,Sully Square,146776,2288,32.5,325.75,1355.1,0.32,"Fairfax County, VA",714215.36,62.16
Virginia,Tappahannock,37695,1945,37.4,73.72,301.24,0.14,"Essex, VA",343222.2,16.17
Virginia,Tazewell,36074,4459,45.1,10.36,2.93,0.15,"Tazewell, VA",173300.0,8.45
Virginia,Timberlake,62715,12972,38.3,56.32,523.74,0.22,"Campbell, VA",292775.0,21.9
Virginia,Timberville,52411,2943,35.2,59.43,1073.03,0.08,"Rockingham, VA",350421.4,14.2
Virginia,Triangle,96207,10868,33.6,132.32,1660.57,0.25,"Prince William, VA",541120.3,39.72
Virginia,Tuckahoe,82980,48187,40.3,172.01,552577.9,0.34,"Henrico, VA",397779.2,38.82
Virginia,Twin Lakes,59369,1552,36.0,43.65,541.94,0.16,"Franklin, VA",471875.0,24.97
Virginia,Tysons,126438,26171,36.0,427.54,2267.75,0.38,"Fairfax, VA",700491.6,64.81
Virginia,Union Hall,98125,1081,59.8,6.73,22.33,0.3,"Franklin, VA",471875.0,38.17
Virginia,Union Mill,219519,4574,43.6,46.08,347.2,0.42,"Fairfax, VA",700491.6,71.16
Virginia,University Center,76313,4176,30.4,572.91,1932.53,0.31,"Fairfax, VA",700491.6,56.84
Virginia,University of Virginia,42107,9384,19.7,412.06,1377.54,0.37,"Albemarle, VA",553846.6,46.2
Virginia,Verona,60280,4410,42.2,44.27,246.22,0.11,"Augusta, VA",361961.5,17.84
Virginia,Victoria,29470,2022,40.8,81.53,319.47,0.05,"Lunenburg, VA",249118.7,6.34
Virginia,Vienna,200938,16465,41.7,267.48,1344.75,0.28,"Fairfax, VA",700491.6,65.41
Virginia,Vinton,56829,8039,40.5,86.71,1008.72,0.14,"Roanoke County, VA",357072.04,19.84
Virginia,Virginia Beach,81810,457658,36.7,84.66,771.7,0.24,"Virginia Beach, VA",381529.1,30.01
Virginia,Wakefield,53063,1259,29.9,124.35,125.45,0.11,"Sussex County, VA",338277.86,16.97
Virginia,Warrenton,78275,10002,40.2,219.0,875.82,0.23,"Fauquier, VA",678276.7,43.62
Virginia,Warsaw,62321,2281,40.2,88.38,291.75,0.11,"Richmond County, VA",346370.49,17.86
Virginia,Waverly,66250,2696,35.2,38.72,313.45,0.09,"Sussex County, VA",389923.23,18.29
Virginia,Waynesboro,47238,22149,39.1,72.46,538.53,0.18,"Waynesboro City, VA",325176.34,18.81
Virginia,Weber City,39570,1554,46.0,103.95,574.9,0.11,"Scott, VA",172467.5,8.28
Virginia,West Falls Church,116450,31023,37.4,180.85,2271.47,0.27,"Fairfax, VA",700491.6,51.54
Virginia,Westlake Corner,54286,1691,58.3,9.54,59.32,0.19,"Franklin, VA",471875.0,25.38
Virginia,West Point,80300,3364,42.9,53.09,267.75,0.24,"King William County, VA",427357.78,30.69
Virginia,West Springfield,138857,23562,38.4,167.09,1838.9,0.31,"Fairfax, VA",700491.6,56.26
Virginia,Weyers Cave,68917,2167,34.4,105.1,134.28,0.23,"Augusta, VA",361961.5,26.97
Virginia,Williamsburg,65297,15299,26.1,183.98,485.39,0.27,"James City County, VA",402037.17,32.22
Virginia,Winchester,61321,28194,36.6,247.28,1045.39,0.2,"Frederick, VA",438624.4,30.69
Virginia,Windsor,54444,2759,42.8,48.91,245.81,0.13,"Isle of Wight, VA",391572.8,19.2
Virginia,Wise,41250,2976,41.1,6.36,2.34,0.12,"Wise County, VA",300167.98,12.11
Virginia,Wolf Trap,225962,16394,45.8,392.46,45309.8,0.33,"Fairfax, VA",700491.6,74.59
Virginia,Woodbridge,80820,42734,33.9,190.8,1668.4,0.19,"Prince William, VA",541120.3,35.33
Virginia,Woodburn,124293,10168,32.6,217.98,1489.51,0.33,"Fairfax, VA",700491.6,56.92
Virginia,Woodlake,115634,7398,40.3,75.93,1221.12,0.4,"Prince William County, VA",649383.6,54.41
Virginia,Woodlawn,82486,22590,35.2,159.09,3759.23,0.18,"Fairfax, VA",700491.6,40.89
Virginia,Woodstock,61210,5716,39.1,69.59,611.95,0.15,"Shenandoah, VA",323437.4,18.84
Virginia,Wyndham,215417,12143,38.6,102.78,1281.41,0.39,"Henrico, VA",397779.2,57.56
Virginia,Wytheville,41074,8260,46.8,44.89,251.7,0.14,"Wythe County, VA",240486.66,12.21
Virginia,Yorkshire,87356,10033,29.7,153.06,1408.84,0.1,"York, VA",445132.5,26.01
